"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"254","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='PIN',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='PIN',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='PIN',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"255","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='PIW',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='PIW',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='PIW',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"256","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='PIW',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='PIW',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='PIW',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"257","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='PMI',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='PMI',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='PMI',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"258","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='PMI',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='PMI',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='PMI',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"259","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='RES',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='RES',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='RES',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"260","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='RES',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='RES',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='RES',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"261","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='RTR',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='RTR',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='RTR',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"262","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='RTR',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='RTR',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='RTR',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"263","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='SPU',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='SPU',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='SPU',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"264","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='SPU',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='SPU',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='SPU',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"265","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='THR',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='THR',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='THR',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"266","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='THR',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='THR',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='THR',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"267","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"268","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TLB',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"269","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"270","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='TRM',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"271","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"272","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='acpi_9',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"273","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"274","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_14',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"275","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"276","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ata_piix_15',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"277","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"278","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ens3_11',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"279","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"280","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='floppy_6',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"281","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"282","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_1',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"283","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"284","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='i8042_12',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
"285","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fc2e:9cc3:2ba5:eb3c:3cd5:13cb:bf96:47ff]:19999',job='netdata'}"
"286","netdata:XSMFRj26ES:EDv743y5Y9:uBZDacZuuF_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='rtc0_8',family='interrupts',instance='[fcfe:f376:9266:5792:f951:e20d:1412:2fd8]:19999',job='netdata'}"
