"","name","friendlyName","dimensions","friendlyName_with_dimensions"
"265","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='timer_0',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"266","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='ttyS0_4',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"267","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-config_24',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"268","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio0-req.0_25',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"269","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_interrupts_interrupts_persec_average{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts)","{chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","System interrupts (system.interrupts){chart='system.interrupts',dimension='virtio1_10',family='interrupts',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"270","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_io_kilobytes_persec_average{chart='system.io',dimension='in',family='disk',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='in',family='disk',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='in',family='disk',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"271","netdata:jmSRafpAkY:Gi2E9NYbxy:J9emWzWSbq_system_io_kilobytes_persec_average{chart='system.io',dimension='out',family='disk',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","Disk I/O (system.io)","{chart='system.io',dimension='out',family='disk',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}","Disk I/O (system.io){chart='system.io',dimension='out',family='disk',instance='[fc97:3759:ced:3b1a:209e:36d9:515a:22e2]:19999',job='netdata'}"
"272","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"273","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='BLOCK',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"274","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"275","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HI',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"276","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"277","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='HRTIMER',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"278","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"279","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='IRQ_POLL',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"280","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"281","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_RX',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"282","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"283","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='NET_TX',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"284","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"285","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='RCU',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"286","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"287","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='SCHED',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"288","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"289","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TASKLET',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"290","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"291","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_softirqs_softirqs_persec_average{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs)","{chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System softirqs (system.softirqs){chart='system.softirqs',dimension='TIMER',family='softirqs',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"292","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_load_load_average{chart='system.load',dimension='load1',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load1',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load1',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"293","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_load_load_average{chart='system.load',dimension='load1',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load1',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load1',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"294","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_load_load_average{chart='system.load',dimension='load15',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load15',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load15',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"295","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_load_load_average{chart='system.load',dimension='load15',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load15',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load15',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
"296","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_load_load_average{chart='system.load',dimension='load5',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load5',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load5',family='load',instance='[fc03:39a5:54f1:e6ea:6e3a:f4dc:cbf9:2f30]:19999',job='netdata'}"
"297","netdata:jmSRafpAkY:Gi2E9NYbxy:XtXaJ9efKJ_system_load_load_average{chart='system.load',dimension='load5',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System Load Average (system.load)","{chart='system.load',dimension='load5',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}","System Load Average (system.load){chart='system.load',dimension='load5',family='load',instance='[fc8f:366a:994a:2d14:9d16:4655:b04a:33d3]:19999',job='netdata'}"
